"","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"4954","C15-16",9.389,-83.4975,TRUE
"4955","C15-16",9.389,-83.4975,TRUE
"4956","C15-16",9.389,-83.4975,TRUE
"4957","C15-16",9.389,-83.4975,TRUE
"4958","C15-16",9.389,-83.4975,TRUE
"4959","C15-16",9.389,-83.4975,TRUE
"4960","C15-16",9.389,-83.4975,TRUE
"4961","C15-16",9.389,-83.4975,TRUE
"4962","C15-16",9.389,-83.4975,TRUE
"4963","C15-16",9.389,-83.4975,TRUE
"4964","C15-16",9.389,-83.4975,TRUE
"4965","C15-16",9.389,-83.4975,TRUE
"4966","C15-16",9.389,-83.4975,TRUE
"4967","C15-16",9.389,-83.4975,TRUE
"4968","C15-16",9.389,-83.4975,TRUE
"4969","C15-16",9.389,-83.4975,TRUE
"4970","C15-16",9.389,-83.4975,TRUE
"4971","C15-16",9.389,-83.4975,TRUE
"4972","C15-16",9.389,-83.4975,TRUE
"4973","C15-16",9.389,-83.4975,TRUE
"4974","C15-16",9.389,-83.4975,TRUE
"4975","C15-16",9.389,-83.4975,TRUE
"4976","C15-16",9.389,-83.4975,TRUE
"4977","C15-16",9.389,-83.4975,TRUE
"4978","C15-16",9.389,-83.4975,TRUE
"4979","C15-16",9.389,-83.4975,TRUE
"4980","C15-16",9.389,-83.4975,TRUE
"4981","C15-16",9.389,-83.4975,TRUE
"4982","C15-16",9.389,-83.4975,TRUE
"4983","C15-16",9.389,-83.4975,TRUE
"4984","C15-16",9.389,-83.4975,TRUE
"4985","C15-16",9.389,-83.4975,TRUE
"4986","C15-16",9.389,-83.4975,TRUE
"4987","C15-16",9.389,-83.4975,TRUE
"4988","C15-16",9.389,-83.4975,TRUE
"4989","C15-16",9.389,-83.4975,TRUE
"4990","C15-16",9.389,-83.4975,TRUE
"4991","C15-16",9.389,-83.4975,TRUE
"4992","C15-16",9.389,-83.4975,TRUE
"4993","C15-16",9.389,-83.4975,TRUE
"4994","C15-16",9.389,-83.4975,TRUE
"4995","C15-16",9.389,-83.4975,TRUE
"4996","C15-16",9.389,-83.4975,TRUE
"4997","C15-16",9.389,-83.4975,TRUE
"4998","C15-16",9.389,-83.4975,TRUE
"4999","C15-16",9.389,-83.4975,TRUE
"5000","C15-16",9.389,-83.4975,TRUE
"5001","C15-16",9.389,-83.4975,TRUE
"5002","C15-16",9.389,-83.4975,TRUE
"5003","C15-16",9.389,-83.4975,TRUE
"5004","C15-16",9.389,-83.4975,TRUE
"5005","C15-16",9.389,-83.4975,TRUE
"5006","C15-16",9.389,-83.4975,TRUE
"5007","C15-16",9.389,-83.4975,TRUE
"5008","C15-16",9.389,-83.4975,TRUE
"5009","C15-16",9.389,-83.4975,TRUE
"5010","C15-16",9.389,-83.4975,TRUE
"5011","C15-16",9.389,-83.4975,TRUE
"5012","C15-16",9.389,-83.4975,TRUE
"5013","C15-16",9.389,-83.4975,TRUE
"5014","C15-16",9.389,-83.4975,TRUE
"5015","C15-16",9.389,-83.4975,TRUE
"5016","C15-16",9.389,-83.4975,TRUE
"5017","C15-16",9.389,-83.4975,TRUE
"5018","C15-16",9.389,-83.4975,TRUE
"5019","C15-16",9.389,-83.4975,TRUE
"5020","C15-16",9.389,-83.4975,TRUE
"5021","C15-16",9.389,-83.4975,TRUE
"5022","C15-16",9.389,-83.4975,TRUE
"5023","C15-16",9.389,-83.4975,TRUE
"5024","C15-16",9.389,-83.4975,TRUE
"5025","C15-16",9.389,-83.4975,TRUE
"5026","C15-16",9.389,-83.4975,TRUE
"5027","C15-16",9.389,-83.4975,TRUE
"5028","C15-16",9.389,-83.4975,TRUE
"5029","C15-16",9.389,-83.4975,TRUE
"5030","C15-16",9.389,-83.4975,TRUE
"5031","C15-16",9.389,-83.4975,TRUE
"5032","C15-16",9.389,-83.4975,TRUE
"5033","C15-16",9.389,-83.4975,TRUE
"5034","C15-16",9.389,-83.4975,TRUE
"5035","C15-16",9.389,-83.4975,TRUE
"5036","C15-16",9.389,-83.4975,TRUE
"5037","C15-16",9.389,-83.4975,TRUE
"5038","C15-16",9.389,-83.4975,TRUE
"5039","C15-16",9.389,-83.4975,TRUE
"5040","C15-16",9.389,-83.4975,TRUE
"5041","C15-16",9.389,-83.4975,TRUE
"5042","C15-16",9.389,-83.4975,TRUE
"5043","C15-16",9.389,-83.4975,TRUE
"5044","C15-16",9.389,-83.4975,TRUE
"5045","C15-16",9.389,-83.4975,TRUE
"5046","C15-16",9.389,-83.4975,TRUE
"5047","C15-16",9.389,-83.4975,TRUE
"5048","C15-16",9.389,-83.4975,TRUE
"5049","C15-16",9.389,-83.4975,TRUE
"5050","C15-16",9.389,-83.4975,TRUE
"5051","C15-16",9.389,-83.4975,TRUE
"5052","C15-16",9.389,-83.4975,TRUE
"5053","C15-16",9.389,-83.4975,TRUE
"5054","C15-16",9.389,-83.4975,TRUE
"5055","C15-16",9.389,-83.4975,TRUE
"5056","C15-16",9.389,-83.4975,TRUE
"5057","C15-16",9.389,-83.4975,TRUE
"5058","C15-16",9.389,-83.4975,TRUE
"5059","C15-16",9.389,-83.4975,TRUE
"5060","C15-16",9.389,-83.4975,TRUE
"5061","C15-16",9.389,-83.4975,TRUE
"5062","C15-16",9.389,-83.4975,TRUE
"5063","C15-16",9.389,-83.4975,TRUE
"5064","C15-16",9.389,-83.4975,TRUE
"5065","C15-16",9.389,-83.4975,TRUE
"5066","C15-16",9.389,-83.4975,TRUE
"5067","C15-16",9.389,-83.4975,TRUE
"5068","C15-16",9.389,-83.4975,TRUE
"5069","C15-16",9.389,-83.4975,TRUE
"5070","C15-16",9.389,-83.4975,TRUE
"5071","C15-16",9.389,-83.4975,TRUE
"5072","C15-16",9.389,-83.4975,TRUE
"5073","C15-16",9.389,-83.4975,TRUE
"5074","C15-16",9.389,-83.4975,TRUE
"5075","C15-16",9.389,-83.4975,TRUE
"5076","C15-16",9.389,-83.4975,TRUE
"5077","C15-16",9.389,-83.4975,TRUE
"5078","C15-16",9.389,-83.4975,TRUE
"5079","C15-16",9.389,-83.4975,TRUE
"5080","C15-16",9.389,-83.4975,TRUE
"5081","C15-16",9.389,-83.4975,TRUE
"5082","C15-16",9.389,-83.4975,TRUE
"5083","C15-16",9.389,-83.4975,TRUE
"5084","C15-16",9.389,-83.4975,TRUE
"5085","C15-16",9.389,-83.4975,TRUE
"5086","C15-16",9.389,-83.4975,TRUE
"5087","C15-16",9.389,-83.4975,TRUE
"5088","C15-16",9.389,-83.4975,TRUE
"5089","C15-16",9.389,-83.4975,TRUE
"5090","C15-16",9.389,-83.4975,TRUE
"5091","C15-16",9.389,-83.4975,TRUE
"5092","C15-16",9.389,-83.4975,TRUE
"5093","C15-16",9.389,-83.4975,TRUE
"5094","C15-16",9.389,-83.4975,TRUE
"5095","C15-16",9.389,-83.4975,TRUE
"5096","C15-16",9.389,-83.4975,TRUE
"5097","C15-16",9.389,-83.4975,TRUE
"5098","C15-16",9.389,-83.4975,TRUE
"5099","C15-16",9.389,-83.4975,TRUE
"5100","C15-16",9.389,-83.4975,TRUE
"5101","C15-16",9.389,-83.4975,TRUE
"5102","C15-16",9.389,-83.4975,TRUE
"5103","C15-16",9.389,-83.4975,TRUE
"5104","C15-16",9.389,-83.4975,TRUE
"5105","C15-16",9.389,-83.4975,TRUE
"5106","C15-16",9.389,-83.4975,TRUE
"5107","C15-16",9.389,-83.4975,TRUE
"5108","C15-16",9.389,-83.4975,TRUE
"5109","C15-16",9.389,-83.4975,TRUE
"5110","C17-18",9.3932,-83.4986,TRUE
"5111","C17-18",9.3932,-83.4986,TRUE
"5112","C17-18",9.3932,-83.4986,TRUE
"5113","C17-18",9.3932,-83.4986,TRUE
"5114","C17-18",9.3932,-83.4986,TRUE
"5115","C17-18",9.3932,-83.4986,TRUE
"5116","C17-18",9.3932,-83.4986,TRUE
"5117","C17-18",9.3932,-83.4986,TRUE
"5118","C17-18",9.3932,-83.4986,TRUE
"5119","C17-18",9.3932,-83.4986,TRUE
"5120","C17-18",9.3932,-83.4986,TRUE
"5121","C17-18",9.3932,-83.4986,TRUE
"5122","C17-18",9.3932,-83.4986,TRUE
"5123","C17-18",9.3932,-83.4986,TRUE
"5124","C17-18",9.3932,-83.4986,TRUE
"5125","C17-18",9.3932,-83.4986,TRUE
"5126","C17-18",9.3932,-83.4986,TRUE
"5127","C17-18",9.3932,-83.4986,TRUE
"5128","C17-18",9.3932,-83.4986,TRUE
"5129","C17-18",9.3932,-83.4986,TRUE
"5130","C17-18",9.3932,-83.4986,TRUE
"5131","C17-18",9.3932,-83.4986,TRUE
"5132","C17-18",9.3932,-83.4986,TRUE
"5133","C17-18",9.3932,-83.4986,TRUE
"5134","C17-18",9.3932,-83.4986,TRUE
"5135","C17-18",9.3932,-83.4986,TRUE
"5136","C17-18",9.3932,-83.4986,TRUE
"5137","C17-18",9.3932,-83.4986,TRUE
"5138","C17-18",9.3932,-83.4986,TRUE
"5139","C17-18",9.3932,-83.4986,TRUE
"5140","C17-18",9.3932,-83.4986,TRUE
"5141","C17-18",9.3932,-83.4986,TRUE
"5142","C17-18",9.3932,-83.4986,TRUE
"5143","C17-18",9.3932,-83.4986,TRUE
"5144","C17-18",9.3932,-83.4986,TRUE
"5145","C17-18",9.3932,-83.4986,TRUE
"5146","C17-18",9.3932,-83.4986,TRUE
"5147","C17-18",9.3932,-83.4986,TRUE
"5148","C17-18",9.3932,-83.4986,TRUE
"5149","C17-18",9.3932,-83.4986,TRUE
"5150","C17-18",9.3932,-83.4986,TRUE
"5151","C17-18",9.3932,-83.4986,TRUE
"5152","C17-18",9.3932,-83.4986,TRUE
"5153","C17-18",9.3932,-83.4986,TRUE
"5154","C17-18",9.3932,-83.4986,TRUE
"5155","C17-18",9.3932,-83.4986,TRUE
"5156","C17-18",9.3932,-83.4986,TRUE
"5157","C17-18",9.3932,-83.4986,TRUE
"5158","C17-18",9.3932,-83.4986,TRUE
"5159","C17-18",9.3932,-83.4986,TRUE
"5160","C17-18",9.3932,-83.4986,TRUE
"5161","C17-18",9.3932,-83.4986,TRUE
"5162","C17-18",9.3932,-83.4986,TRUE
"5163","C17-18",9.3932,-83.4986,TRUE
"5164","C17-18",9.3932,-83.4986,TRUE
"5165","C17-18",9.3932,-83.4986,TRUE
"5166","C17-18",9.3932,-83.4986,TRUE
"5167","C17-18",9.3932,-83.4986,TRUE
"5168","C17-18",9.3932,-83.4986,TRUE
"5169","C17-18",9.3932,-83.4986,TRUE
"5170","C17-18",9.3932,-83.4986,TRUE
"5171","C17-18",9.3932,-83.4986,TRUE
"5172","C17-18",9.3932,-83.4986,TRUE
"5173","C17-18",9.3932,-83.4986,TRUE
"5174","C17-18",9.3932,-83.4986,TRUE
"5175","C17-18",9.3932,-83.4986,TRUE
"5176","C17-18",9.3932,-83.4986,TRUE
"5177","C17-18",9.3932,-83.4986,TRUE
"5178","C17-18",9.3932,-83.4986,TRUE
"5179","C17-18",9.3932,-83.4986,TRUE
"5180","C17-18",9.3932,-83.4986,TRUE
"5181","C17-18",9.3932,-83.4986,TRUE
"5182","C17-18",9.3932,-83.4986,TRUE
"5183","C17-18",9.3932,-83.4986,TRUE
"5184","C17-18",9.3932,-83.4986,TRUE
"5185","C17-18",9.3932,-83.4986,TRUE
"5186","C17-18",9.3932,-83.4986,TRUE
"5187","C17-18",9.3932,-83.4986,TRUE
"5188","C17-18",9.3932,-83.4986,TRUE
"5189","C17-18",9.3932,-83.4986,TRUE
"5190","C17-18",9.3932,-83.4986,TRUE
"5191","C17-18",9.3932,-83.4986,TRUE
"5192","C17-18",9.3932,-83.4986,TRUE
"5193","C17-18",9.3932,-83.4986,TRUE
"5194","C17-18",9.3932,-83.4986,TRUE
"5195","C17-18",9.3932,-83.4986,TRUE
"5196","C17-18",9.3932,-83.4986,TRUE
"5197","C17-18",9.3932,-83.4986,TRUE
"5198","C17-18",9.3932,-83.4986,TRUE
"5199","C17-18",9.3932,-83.4986,TRUE
"5200","C17-18",9.3932,-83.4986,TRUE
"5201","C17-18",9.3932,-83.4986,TRUE
"5202","C17-18",9.3932,-83.4986,TRUE
"5203","C17-18",9.3932,-83.4986,TRUE
"5204","C17-18",9.3932,-83.4986,TRUE
"5205","C17-18",9.3932,-83.4986,TRUE
"5206","C17-18",9.3932,-83.4986,TRUE
"5207","C17-18",9.3932,-83.4986,TRUE
"5208","C17-18",9.3932,-83.4986,TRUE
"5209","C17-18",9.3932,-83.4986,TRUE
"5210","C17-18",9.3932,-83.4986,TRUE
"5211","C17-18",9.3932,-83.4986,TRUE
"5212","C17-18",9.3932,-83.4986,TRUE
"5213","C17-18",9.3932,-83.4986,TRUE
"5214","C17-18",9.3932,-83.4986,TRUE
"5215","C17-18",9.3932,-83.4986,TRUE
"5216","C17-18",9.3932,-83.4986,TRUE
"5217","C17-18",9.3932,-83.4986,TRUE
"5218","C17-18",9.3932,-83.4986,TRUE
"5219","C17-18",9.3932,-83.4986,TRUE
"5220","C17-18",9.3932,-83.4986,TRUE
"5221","C17-18",9.3932,-83.4986,TRUE
"5222","C17-18",9.3932,-83.4986,TRUE
"5223","C17-18",9.3932,-83.4986,TRUE
"5224","C17-18",9.3932,-83.4986,TRUE
"5225","C17-18",9.3932,-83.4986,TRUE
"5226","C17-18",9.3932,-83.4986,TRUE
"5227","C17-18",9.3932,-83.4986,TRUE
"5228","C17-18",9.3932,-83.4986,TRUE
"5229","C17-18",9.3932,-83.4986,TRUE
"5230","C17-18",9.3932,-83.4986,TRUE
"5231","C17-18",9.3932,-83.4986,TRUE
"5232","C17-18",9.3932,-83.4986,TRUE
"5233","C17-18",9.3932,-83.4986,TRUE
"5234","C17-18",9.3932,-83.4986,TRUE
"5235","C17-18",9.3932,-83.4986,TRUE
"5236","C17-18",9.3932,-83.4986,TRUE
"5237","C17-18",9.3932,-83.4986,TRUE
"5238","C17-18",9.3932,-83.4986,TRUE
"5239","C17-18",9.3932,-83.4986,TRUE
"5240","C17-18",9.3932,-83.4986,TRUE
"5241","C17-18",9.3932,-83.4986,TRUE
"5242","C17-18",9.3932,-83.4986,TRUE
"5243","C17-18",9.3932,-83.4986,TRUE
"5244","C17-18",9.3932,-83.4986,TRUE
"5245","C17-18",9.3932,-83.4986,TRUE
"5246","C17-18",9.3932,-83.4986,TRUE
"5247","C17-18",9.3932,-83.4986,TRUE
"5248","C17-18",9.3932,-83.4986,TRUE
"5249","C17-18",9.3932,-83.4986,TRUE
"5250","C17-18",9.3932,-83.4986,TRUE
"5251","C17-18",9.3932,-83.4986,TRUE
"5252","C17-18",9.3932,-83.4986,TRUE
"5253","C17-18",9.3932,-83.4986,TRUE
"5254","C17-18",9.3932,-83.4986,TRUE
"5255","C17-18",9.3932,-83.4986,TRUE
"5256","C17-18",9.3932,-83.4986,TRUE
"5257","C17-18",9.3932,-83.4986,TRUE
"5258","C17-18",9.3932,-83.4986,TRUE
"5259","C17-18",9.3932,-83.4986,TRUE
"5260","C17-18",9.3932,-83.4986,TRUE
"5261","C17-18",9.3932,-83.4986,TRUE
"5262","C17-18",9.3932,-83.4986,TRUE
"5263","C17-18",9.3932,-83.4986,TRUE
"5264","C17-18",9.3932,-83.4986,TRUE
"5265","C17-18",9.3932,-83.4986,TRUE
"5266","C17-18",9.3932,-83.4986,TRUE
"5267","C17-18",9.3932,-83.4986,TRUE
"5268","C17-18",9.3932,-83.4986,TRUE
"5269","C17-18",9.3932,-83.4986,TRUE
"5270","C17-18",9.3932,-83.4986,TRUE
"5271","C17-18",9.3932,-83.4986,TRUE
"5272","C17-18",9.3932,-83.4986,TRUE
"5273","C17-18",9.3932,-83.4986,TRUE
"5274","C17-18",9.3932,-83.4986,TRUE
"5275","C17-18",9.3932,-83.4986,TRUE
"5276","C17-18",9.3932,-83.4986,TRUE
"5277","C17-18",9.3932,-83.4986,TRUE
"5278","C17-18",9.3932,-83.4986,TRUE
"5279","C17-18",9.3932,-83.4986,TRUE
"5280","C17-18",9.3932,-83.4986,TRUE
"5281","C17-18",9.3932,-83.4986,TRUE
"5282","C17-18",9.3932,-83.4986,TRUE
"5283","C17-18",9.3932,-83.4986,TRUE
"5284","C17-18",9.3932,-83.4986,TRUE
"5285","C17-18",9.3932,-83.4986,TRUE
"5286","C17-18",9.3932,-83.4986,TRUE
"5287","C17-18",9.3932,-83.4986,TRUE
"5288","C17-18",9.3932,-83.4986,TRUE
"5289","C17-18",9.3932,-83.4986,TRUE
"5290","C17-18",9.3932,-83.4986,TRUE
"5291","C17-18",9.3932,-83.4986,TRUE
"5292","C17-18",9.3932,-83.4986,TRUE
"5293","C17-18",9.3932,-83.4986,TRUE
"5294","C17-18",9.3932,-83.4986,TRUE
"5295","C17-18",9.3932,-83.4986,TRUE
"5296","C17-18",9.3932,-83.4986,TRUE
"5297","C17-18",9.3932,-83.4986,TRUE
"5298","C17-18",9.3932,-83.4986,TRUE
"5299","C17-18",9.3932,-83.4986,TRUE
"5300","C17-18",9.3932,-83.4986,TRUE
"5301","C17-18",9.3932,-83.4986,TRUE
"5302","C17-18",9.3932,-83.4986,TRUE
"5303","C17-18",9.3932,-83.4986,TRUE
"5304","C17-18",9.3932,-83.4986,TRUE
"5305","C17-18",9.3932,-83.4986,TRUE
"5306","C17-18",9.3932,-83.4986,TRUE
"5307","C17-18",9.3932,-83.4986,TRUE
"5308","C17-18",9.3932,-83.4986,TRUE
"5309","C17-18",9.3932,-83.4986,TRUE
"5310","C17-18",9.3932,-83.4986,TRUE
"5311","C17-18",9.3932,-83.4986,TRUE
"5312","C17-18",9.3932,-83.4986,TRUE
"5313","C17-18",9.3932,-83.4986,TRUE
"5314","C17-18",9.3932,-83.4986,TRUE
"5315","C17-18",9.3932,-83.4986,TRUE
"5316","C17-18",9.3932,-83.4986,TRUE
"5317","C17-18",9.3932,-83.4986,TRUE
"5318","C17-18",9.3932,-83.4986,TRUE
"5319","C17-18",9.3932,-83.4986,TRUE
"5320","C17-18",9.3932,-83.4986,TRUE
"5321","C17-18",9.3932,-83.4986,TRUE
"5322","C17-18",9.3932,-83.4986,TRUE
"5323","C17-18",9.3932,-83.4986,TRUE
"5324","C17-18",9.3932,-83.4986,TRUE
"5325","C17-18",9.3932,-83.4986,TRUE
"5326","C17-18",9.3932,-83.4986,TRUE
"5327","C17-18",9.3932,-83.4986,TRUE
"5328","C17-18",9.3932,-83.4986,TRUE
"5329","C17-18",9.3932,-83.4986,TRUE
"5330","C17-18",9.3932,-83.4986,TRUE
"5331","C17-18",9.3932,-83.4986,TRUE
"5332","C17-18",9.3932,-83.4986,TRUE
"5333","C17-18",9.3932,-83.4986,TRUE
"5334","C17-18",9.3932,-83.4986,TRUE
"5335","C17-18",9.3932,-83.4986,TRUE
"5336","C17-18",9.3932,-83.4986,TRUE
"5337","C17-18",9.3932,-83.4986,TRUE
"5338","C17-18",9.3932,-83.4986,TRUE
"5339","C17-18",9.3932,-83.4986,TRUE
"5340","C17-18",9.3932,-83.4986,TRUE
"5341","C17-18",9.3932,-83.4986,TRUE
"5342","C17-18",9.3932,-83.4986,TRUE
"5343","C17-18",9.3932,-83.4986,TRUE
"5344","C17-18",9.3932,-83.4986,TRUE
"5345","C17-18",9.3932,-83.4986,TRUE
"5346","C17-18",9.3932,-83.4986,TRUE
"5347","C17-18",9.3932,-83.4986,TRUE
"5348","C17-18",9.3932,-83.4986,TRUE
"5349","C17-18",9.3932,-83.4986,TRUE
"5350","C17-18",9.3932,-83.4986,TRUE
"5351","C17-18",9.3932,-83.4986,TRUE
"5352","C17-18",9.3932,-83.4986,TRUE
"5353","C17-18",9.3932,-83.4986,TRUE
"5354","C17-18",9.3932,-83.4986,TRUE
"5355","C17-18",9.3932,-83.4986,TRUE
"5356","C17-18",9.3932,-83.4986,TRUE
"5357","C17-18",9.3932,-83.4986,TRUE
"5358","C17-18",9.3932,-83.4986,TRUE
"5359","C17-18",9.3932,-83.4986,TRUE
"5360","C17-18",9.3932,-83.4986,TRUE
"5361","C17-18",9.3932,-83.4986,TRUE
"5362","C17-18",9.3932,-83.4986,TRUE
"5363","C17-18",9.3932,-83.4986,TRUE
"5364","C17-18",9.3932,-83.4986,TRUE
"5365","C17-18",9.3932,-83.4986,TRUE
"5366","C17-18",9.3932,-83.4986,TRUE
"5367","C17-18",9.3932,-83.4986,TRUE
"5368","C17-18",9.3932,-83.4986,TRUE
"5369","C17-18",9.3932,-83.4986,TRUE
"5370","C17-18",9.3932,-83.4986,TRUE
"5371","C17-18",9.3932,-83.4986,TRUE
"5372","C17-18",9.3932,-83.4986,TRUE
"5373","C17-18",9.3932,-83.4986,TRUE
"5374","C17-18",9.3932,-83.4986,TRUE
"5375","C17-18",9.3932,-83.4986,TRUE
"5376","C17-18",9.3932,-83.4986,TRUE
"5377","C17-18",9.3932,-83.4986,TRUE
"5378","C17-18",9.3932,-83.4986,TRUE
"5379","C17-18",9.3932,-83.4986,TRUE
"5380","C17-18",9.3932,-83.4986,TRUE
"5381","C17-18",9.3932,-83.4986,TRUE
"5382","C17-18",9.3932,-83.4986,TRUE
"5383","C17-18",9.3932,-83.4986,TRUE
"5384","C17-18",9.3932,-83.4986,TRUE
"5385","C17-18",9.3932,-83.4986,TRUE
"5386","C17-18",9.3932,-83.4986,TRUE
"5387","C17-18",9.3932,-83.4986,TRUE
"5388","C17-18",9.3932,-83.4986,TRUE
"5389","C17-18",9.3932,-83.4986,TRUE
"5390","C17-18",9.3932,-83.4986,TRUE
"5391","C17-18",9.3932,-83.4986,TRUE
"5392","C17-18",9.3932,-83.4986,TRUE
"5393","C17-18",9.3932,-83.4986,TRUE
"5394","C17-18",9.3932,-83.4986,TRUE
"5395","C17-18",9.3932,-83.4986,TRUE
"5396","C17-18",9.3932,-83.4986,TRUE
"5397","C17-18",9.3932,-83.4986,TRUE
"5398","C17-18",9.3932,-83.4986,TRUE
"5399","C17-18",9.3932,-83.4986,TRUE
"5400","C17-18",9.3932,-83.4986,TRUE
"5401","C17-18",9.3932,-83.4986,TRUE
"5402","C17-18",9.3932,-83.4986,TRUE
"5403","C17-18",9.3932,-83.4986,TRUE
"5404","C17-18",9.3932,-83.4986,TRUE
"5405","C17-18",9.3932,-83.4986,TRUE
"5406","C17-18",9.3932,-83.4986,TRUE
"5407","C17-18",9.3932,-83.4986,TRUE
"5408","C17-18",9.3932,-83.4986,TRUE
"5409","C17-18",9.3932,-83.4986,TRUE
"5410","C17-18",9.3932,-83.4986,TRUE
"5411","C17-18",9.3932,-83.4986,TRUE
"5412","C17-18",9.3932,-83.4986,TRUE
"5413","C17-18",9.3932,-83.4986,TRUE
"5414","C17-18",9.3932,-83.4986,TRUE
"5415","C17-18",9.3932,-83.4986,TRUE
"5416","C17-18",9.3932,-83.4986,TRUE
"5417","C17-18",9.3932,-83.4986,TRUE
"5418","C17-18",9.3932,-83.4986,TRUE
"5419","C17-18",9.3932,-83.4986,TRUE
"5420","C17-18",9.3932,-83.4986,TRUE
"5421","C17-18",9.3932,-83.4986,TRUE
"5422","C17-18",9.3932,-83.4986,TRUE
"5423","C17-18",9.3932,-83.4986,TRUE
"5424","C17-18",9.3932,-83.4986,TRUE
"5425","C17-18",9.3932,-83.4986,TRUE
"5426","C17-18",9.3932,-83.4986,TRUE
"5427","C17-18",9.3932,-83.4986,TRUE
"5428","C17-18",9.3932,-83.4986,TRUE
"5429","C17-18",9.3932,-83.4986,TRUE
"5430","C17-18",9.3932,-83.4986,TRUE
"5431","C17-18",9.3932,-83.4986,TRUE
"5432","C17-18",9.3932,-83.4986,TRUE
"5433","C17-18",9.3932,-83.4986,TRUE
"5434","C17-18",9.3932,-83.4986,TRUE
"5435","C17-18",9.3932,-83.4986,TRUE
"5436","C17-18",9.3932,-83.4986,TRUE
"5437","C17-18",9.3932,-83.4986,TRUE
"5438","C17-18",9.3932,-83.4986,TRUE
"5439","C17-18",9.3932,-83.4986,TRUE
"5440","C17-18",9.3932,-83.4986,TRUE
"5441","C17-18",9.3932,-83.4986,TRUE
"5442","C17-18",9.3932,-83.4986,TRUE
"5443","C17-18",9.3932,-83.4986,TRUE
"5444","C17-18",9.3932,-83.4986,TRUE
"5445","C17-18",9.3932,-83.4986,TRUE
"5446","C17-18",9.3932,-83.4986,TRUE
"5447","C17-18",9.3932,-83.4986,TRUE
"5448","C17-18",9.3932,-83.4986,TRUE
"5449","C17-18",9.3932,-83.4986,TRUE
"5450","C17-18",9.3932,-83.4986,TRUE
"5451","C17-18",9.3932,-83.4986,TRUE
"5452","C17-18",9.3932,-83.4986,TRUE
"5453","C17-18",9.3932,-83.4986,TRUE
"5454","C17-18",9.3932,-83.4986,TRUE
"5455","C17-18",9.3932,-83.4986,TRUE
"5456","C17-18",9.3932,-83.4986,TRUE
"5457","C17-18",9.3932,-83.4986,TRUE
"5458","C17-18",9.3932,-83.4986,TRUE
"5459","C17-18",9.3932,-83.4986,TRUE
"5460","C17-18",9.3932,-83.4986,TRUE
"5461","C17-18",9.3932,-83.4986,TRUE
"5462","C17-18",9.3932,-83.4986,TRUE
"5463","C17-18",9.3932,-83.4986,TRUE
"5464","C17-18",9.3932,-83.4986,TRUE
"5465","C17-18",9.3932,-83.4986,TRUE
"5466","C17-18",9.3932,-83.4986,TRUE
"5467","C17-18",9.3932,-83.4986,TRUE
"5468","C17-18",9.3932,-83.4986,TRUE
"5469","C17-18",9.3932,-83.4986,TRUE
"5470","C17-18",9.3932,-83.4986,TRUE
"5471","C17-18",9.3932,-83.4986,TRUE
"5472","C17-18",9.3932,-83.4986,TRUE
"5473","C17-18",9.3932,-83.4986,TRUE
"5474","C17-18",9.3932,-83.4986,TRUE
"5475","C17-18",9.3932,-83.4986,TRUE
"5476","C17-18",9.3932,-83.4986,TRUE
"5477","C17-18",9.3932,-83.4986,TRUE
"5478","C17-18",9.3932,-83.4986,TRUE
"5479","C17-18",9.3932,-83.4986,TRUE
"5480","C17-18",9.3932,-83.4986,TRUE
"5481","C17-18",9.3932,-83.4986,TRUE
"5482","C17-18",9.3932,-83.4986,TRUE
"5483","C17-18",9.3932,-83.4986,TRUE
"5484","C17-18",9.3932,-83.4986,TRUE
"5485","C17-18",9.3932,-83.4986,TRUE
"5486","C17-18",9.3932,-83.4986,TRUE
"5487","C17-18",9.3932,-83.4986,TRUE
"5488","C17-18",9.3932,-83.4986,TRUE
"5489","C17-18",9.3932,-83.4986,TRUE
"5490","C17-18",9.3932,-83.4986,TRUE
"5491","C17-18",9.3932,-83.4986,TRUE
"5492","C17-18",9.3932,-83.4986,TRUE
"5493","C17-18",9.3932,-83.4986,TRUE
"5494","C17-18",9.3932,-83.4986,TRUE
"5495","C17-18",9.3932,-83.4986,TRUE
"5496","C17-18",9.3932,-83.4986,TRUE
"5497","C17-18",9.3932,-83.4986,TRUE
"5498","C17-18",9.3932,-83.4986,TRUE
"5499","C17-18",9.3932,-83.4986,TRUE
"5500","C17-18",9.3932,-83.4986,TRUE
"5501","C17-18",9.3932,-83.4986,TRUE
"5502","C17-18",9.3932,-83.4986,TRUE
"5503","C17-18",9.3932,-83.4986,TRUE
"5504","C17-18",9.3932,-83.4986,TRUE
"5505","C17-18",9.3932,-83.4986,TRUE
"5506","C17-18",9.3932,-83.4986,TRUE
"5507","C17-18",9.3932,-83.4986,TRUE
"5508","C17-18",9.3932,-83.4986,TRUE
"5509","C17-18",9.3932,-83.4986,TRUE
"5510","C17-18",9.3932,-83.4986,TRUE
"5511","C17-18",9.3932,-83.4986,TRUE
"5512","C17-18",9.3932,-83.4986,TRUE
"5513","C17-18",9.3932,-83.4986,TRUE
"5514","C17-18",9.3932,-83.4986,TRUE
"5515","C17-18",9.3932,-83.4986,TRUE
"5516","C17-18",9.3932,-83.4986,TRUE
"5517","C17-18",9.3932,-83.4986,TRUE
