"","cent.Species","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"3527","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3528","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3529","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3530","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3531","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3532","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3533","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3534","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3535","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3536","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3537","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3538","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3539","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3540","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3541","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3542","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3543","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3544","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3545","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3546","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3547","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3548","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3549","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3550","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3551","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3552","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3553","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3554","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3555","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3556","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3557","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3558","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3559","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3560","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3561","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3562","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3563","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3564","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3565","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3566","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3567","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3568","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3569","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3570","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3571","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3572","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3573","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3574","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3575","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3576","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3577","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3578","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3579","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3580","Leopardus pardalis","C11-12",9.4294,-83.5094,TRUE
"3581","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3582","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3583","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3584","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3585","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3586","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3587","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3588","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3589","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3590","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3591","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3592","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3593","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3594","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3595","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3596","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3597","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3598","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3599","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3600","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3601","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3602","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3603","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3604","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3605","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3606","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3607","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3608","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3609","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3610","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3611","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3612","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3613","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3614","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3615","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3616","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3617","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3618","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3619","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3620","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3621","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3622","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3623","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3624","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3625","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3626","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3627","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3628","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3629","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3630","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3631","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3632","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3633","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3634","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3635","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3636","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3637","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3638","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3639","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3640","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3641","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3642","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3643","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3644","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3645","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3646","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3647","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3648","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3649","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3650","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3651","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3652","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3653","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3654","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3655","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3656","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3657","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3658","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3659","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3660","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3661","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3662","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3663","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3664","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3665","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3666","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3667","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3668","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3669","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3670","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3671","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3672","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3673","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3674","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3675","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3676","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3677","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3678","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3679","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3680","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3681","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3682","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3683","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3684","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3685","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3686","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3687","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3688","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3689","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3690","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3691","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3692","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3693","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3694","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3695","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3696","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3697","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3698","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3699","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3700","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3701","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3702","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3703","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3704","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3705","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3706","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3707","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3708","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3709","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3710","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3711","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3712","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3713","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3714","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3715","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3716","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3717","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3718","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3719","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3720","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3721","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3722","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3723","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3724","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3725","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3726","Puma concolor","C11-12",9.4294,-83.5094,TRUE
"3727","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3728","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3729","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3730","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3731","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3732","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3733","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3734","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3735","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3736","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3737","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3738","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3739","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3740","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3741","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3742","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3743","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3744","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3745","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3746","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3747","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3748","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3749","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3750","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3751","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3752","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3753","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3754","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3755","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3756","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3757","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3758","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3759","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3760","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3761","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3762","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3763","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3764","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3765","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3766","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3767","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3768","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3769","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3770","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3771","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3772","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3773","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3774","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3775","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3776","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3777","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3778","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3779","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3780","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3781","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3782","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3783","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3784","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3785","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3786","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3787","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3788","Didelphis marsupialis","C11-12",9.4294,-83.5094,TRUE
"3789","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3790","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3791","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3792","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3793","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3794","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3795","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3796","Felis catus","C11-12",9.4294,-83.5094,TRUE
"3797","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3798","Canis familiaris","C11-12",9.4294,-83.5094,TRUE
"3799","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3800","Panthera onca","C11-12",9.4294,-83.5094,TRUE
"3801","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3802","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3803","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3804","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3805","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3806","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3807","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3808","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3809","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3810","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3811","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3812","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3813","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3814","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3815","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3816","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3817","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3818","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3819","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3820","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3821","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3822","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3823","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3824","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3825","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3826","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3827","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3828","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3829","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3830","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3831","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3832","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3833","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3834","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3835","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3836","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3837","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3838","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3839","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3840","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3841","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3842","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3843","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3844","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3845","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3846","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3847","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3848","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3849","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3850","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3851","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3852","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3853","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3854","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3855","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3856","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3857","Tapirus bairdii","C11-12",9.4294,-83.5094,TRUE
"3858","Pecari tajacu","C11-12",9.4294,-83.5094,TRUE
"3859","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3860","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3861","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3862","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3863","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3864","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3865","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3866","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3867","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3868","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3869","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3870","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3871","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3872","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3873","Mazama temama","C11-12",9.4294,-83.5094,TRUE
"3874","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3875","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3876","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3877","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3878","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3879","Sylvilagus dicei","C11-12",9.4294,-83.5094,TRUE
"3880","Canis latrans","C11-12",9.4294,-83.5094,TRUE
"3881","Canis latrans","C11-12",9.4294,-83.5094,TRUE
