"ID","Project Name","Camera Trap Name","Latitude","Longitude","Sampling Event","Photo Type","Photo Date","Photo time","Raw Name","Class","Order","Family","Genus","Species","Subspecies","Number of Animals","Person Identifying the Photo","Camera Serial Number","Camera Start Date","Camera End Date","Person setting up the Camera","Person picking up the Camera","Camera Manufacturer","Camera Model","Sequence Info","Moon Phase","Temperature","Flash","Organization Name"
"1661","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-13","22:05:22","05130898.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1662","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-13","22:05:23","05130899.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1663","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-13","22:05:24","05130900.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1664","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-13","22:05:24","05130901.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1665","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:43","05160906.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1666","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:45","05160907.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1667","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:46","05160908.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1668","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:47","05160909.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1669","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:48","05160910.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1670","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:49","05160911.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1671","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:50","05160912.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1672","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:50","05160913.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1673","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:51","05160914.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1674","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:19:52","05160915.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1675","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:20:06","05160916.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1676","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:39:13","05160917.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1677","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:39:16","05160918.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1678","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-16","14:39:17","05160919.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1679","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:32","05170920.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1680","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:34","05170921.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1681","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:39","05170922.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1682","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:40","05170923.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","5","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1683","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:41","05170924.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","7","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1684","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:41","05170925.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","5","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1685","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:42","05170926.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","5","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1686","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:43","05170927.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","6","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1687","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:43","05170928.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1688","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:44","05170929.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","3","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1689","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:45","05170930.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","4","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1690","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:46","05170931.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","3","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1691","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:37:58","05170932.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1692","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:00","05170933.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1693","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:01","05170934.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1694","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:02","05170935.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1695","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:04","05170937.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1696","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:05","05170938.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1697","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:05","05170939.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1698","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:06","05170940.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1699","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:07","05170941.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1700","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:07","05170942.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1701","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:08","05170943.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1702","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:09","05170944.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1703","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:09","05170945.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1704","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:10","05170946.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1705","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:10","05170947.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1706","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","06:38:11","05170948.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1707","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-17","16:12:00","05170949.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1708","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:04","05200959.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1709","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:05","05200960.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1710","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:06","05200961.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1711","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:06","05200962.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1712","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:07","05200963.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1713","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:08","05200964.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1714","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:09","05200965.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1715","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:09","05200966.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1716","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:10","05200967.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1717","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:10","05200968.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1718","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:11","05200969.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1719","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:12","05200970.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1720","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:12","05200971.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1721","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:13","05200972.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","2","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1722","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:14","05200973.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1723","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:14","05200974.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1724","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:15","05200975.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1725","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:16","05200976.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1726","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:16","05200977.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1727","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:17","05200978.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1728","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:18","05200979.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1729","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:18","05200980.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1730","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:19","05200981.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1731","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:19","05200982.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1732","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","07:34:20","05200983.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1733","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-25","03:01:57","05250993.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1734","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-26","11:55:15","05260999.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1735","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-28","08:42:25","05280002.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1736","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-28","08:42:26","05280003.JPG","","","","","","","","","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"1737","Kamuk 2021 (March-July)","K07","9.24641","-83.07299","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-28","19:26:08","05280006.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K07","2021-03-09","2021-07-21","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
